포인트 wkt,시군구명
POINT(126.938580 37.556240),서울특별시 서대문구
POINT(126.938580 37.556240),서울특별시 서대문구
POINT(126.938713 37.556421),서울특별시 서대문구
POINT(126.9389562 37.5567670),서울특별시 서대문구
POINT(126.939200 37.556890),서울특별시 서대문구
POINT(126.939200 37.556890),서울특별시 서대문구
POINT(126.939587 37.556955),서울특별시 서대문구
POINT(126.939587 37.556955),서울특별시 서대문구
POINT(126.939960 37.557130),서울특별시 서대문구
POINT(126.940017 37.557108),서울특별시 서대문구
POINT(126.940087 37.557108),서울특별시 서대문구
POINT(126.940087 37.557108),서울특별시 서대문구
POINT(126.9402545 37.5571672),서울특별시 서대문구
POINT(126.940721 37.557274),서울특별시 서대문구
POINT(126.940721 37.557274),서울특별시 서대문구
POINT(126.940721 37.557274),서울특별시 서대문구
POINT(126.940718 37.557292),서울특별시 서대문구
POINT(126.9387530 37.5565795),서울특별시 서대문구
POINT(126.9387702 37.5567489),서울특별시 서대문구
POINT(126.9386900 37.5563255),서울특별시 서대문구
POINT(126.9405822 37.5572510),서울특별시 서대문구
POINT(126.9376813 37.5558230),서울특별시 서대문구
POINT(126.9386900 37.5563255),서울특별시 서대문구
POINT(126.931550 37.562830),서울특별시 서대문구
POINT(126.931550 37.562830),서울특별시 서대문구
POINT(126.931507 37.562903),서울특별시 서대문구
POINT(126.931650 37.563031),서울특별시 서대문구
POINT(126.931650 37.563031),서울특별시 서대문구
POINT(126.931650 37.563031),서울특별시 서대문구
POINT(126.931993 37.563215),서울특별시 서대문구
POINT(126.931993 37.563215),서울특별시 서대문구
POINT(126.931980 37.563250),서울특별시 서대문구
POINT(126.9323718 37.5635015),서울특별시 서대문구
POINT(126.9323718 37.5635015),서울특별시 서대문구
POINT(126.932540 37.563600),서울특별시 서대문구
POINT(126.932540 37.563600),서울특별시 서대문구
POINT(126.932621 37.563613),서울특별시 서대문구
POINT(126.932692 37.563621),서울특별시 서대문구
POINT(126.932692 37.563621),서울특별시 서대문구
POINT(126.932880 37.563820),서울특별시 서대문구
POINT(126.933124 37.563991),서울특별시 서대문구
POINT(126.933124 37.563991),서울특별시 서대문구
POINT(126.9331102 37.5640718),서울특별시 서대문구
POINT(126.9331073 37.5640970),서울특별시 서대문구
POINT(126.9331073 37.5640970),서울특별시 서대문구
POINT(126.9320759 37.5632634),서울특별시 서대문구
POINT(126.9320759 37.5632634),서울특별시 서대문구
POINT(126.9320759 37.5632634),서울특별시 서대문구
POINT(126.9233953 37.5718939),서울특별시 서대문구
POINT(126.9233953 37.5718939),서울특별시 서대문구
POINT(126.9233552 37.5717588),서울특별시 서대문구
POINT(126.9232734 37.5716364),서울특별시 서대문구
POINT(126.9232418 37.5716340),서울특별시 서대문구
POINT(126.9232418 37.5716340),서울특별시 서대문구
POINT(126.9231127 37.5712838),서울특별시 서대문구
POINT(126.9229572 37.5709470),서울특별시 서대문구
POINT(126.9229198 37.5709446),서울특별시 서대문구
POINT(126.9229198 37.5709446),서울특별시 서대문구
POINT(126.9228487 37.5707870),서울특별시 서대문구
POINT(126.9227841 37.5707778),서울특별시 서대문구
POINT(126.9226691 37.5707160),서울특별시 서대문구
POINT(126.9226691 37.5707160),서울특별시 서대문구
POINT(126.9226691 37.5707160),서울특별시 서대문구
POINT(126.9223855 37.5705060),서울특별시 서대문구
POINT(126.9222267 37.5703999),서울특별시 서대문구
POINT(126.9221003 37.5702854),서울특별시 서대문구
POINT(126.9217669 37.5701776),서울특별시 서대문구
POINT(126.9217438 37.5701982),서울특별시 서대문구
POINT(126.9217438 37.5701982),서울특별시 서대문구
POINT(126.9216749 37.5701386),서울특별시 서대문구
POINT(126.9216749 37.5701386),서울특별시 서대문구
POINT(126.9216749 37.5701386),서울특별시 서대문구
POINT(126.9212494 37.5700742),서울특별시 서대문구
POINT(126.9209103 37.5699459),서울특별시 서대문구
POINT(126.9208097 37.5699412),서울특별시 서대문구
POINT(126.9208097 37.5699412),서울특별시 서대문구
POINT(126.9205884 37.5698678),서울특별시 서대문구
POINT(126.9203929 37.5698013),서울특별시 서대문구
POINT(126.9201745 37.5697188),서울특별시 서대문구
POINT(126.9201745 37.5697188),서울특별시 서대문구
POINT(126.9201114 37.5696158),서울특별시 서대문구
POINT(126.9199848 37.5696409),서울특별시 서대문구
POINT(126.9199848 37.5696409),서울특별시 서대문구
POINT(126.9198923 37.5695203),서울특별시 서대문구
POINT(126.9197090 37.5694622),서울특별시 서대문구
POINT(126.9196831 37.5694736),서울특별시 서대문구
POINT(126.9196831 37.5694736),서울특별시 서대문구
POINT(126.9194124 37.5693255),서울특별시 서대문구
POINT(126.9194124 37.5693255),서울특별시 서대문구
POINT(126.9190826 37.5690956),서울특별시 서대문구
POINT(126.9208097 37.5699412),서울특별시 서대문구
POINT(126.9205884 37.5698678),서울특별시 서대문구
POINT(126.9227841 37.5707778),서울특별시 서대문구
POINT(126.9226441 37.5706538),서울특별시 서대문구
POINT(126.9488079 37.5999310),서울특별시 서대문구
POINT(126.9488079 37.5999310),서울특별시 서대문구
POINT(126.9488856 37.5998646),서울특별시 서대문구
POINT(126.948989 37.599819),서울특별시 서대문구
POINT(126.948989 37.599819),서울특별시 서대문구
POINT(126.9491258 37.5997696),서울특별시 서대문구
POINT(126.949413 37.599729),서울특별시 서대문구
POINT(126.9495103 37.5997521),서울특별시 서대문구
POINT(126.9495046 37.5997360),서울특별시 서대문구
POINT(126.949715 37.599722),서울특별시 서대문구
POINT(126.949715 37.599722),서울특별시 서대문구
POINT(126.9500544 37.5997771),서울특별시 서대문구
POINT(126.9504623 37.5997797),서울특별시 서대문구
POINT(126.950644 37.599751),서울특별시 서대문구
POINT(126.950644 37.599751),서울특별시 서대문구
POINT(126.9506389 37.5997703),서울특별시 서대문구
POINT(126.9506389 37.5997703),서울특별시 서대문구
POINT(126.951071 37.599709),서울특별시 서대문구
POINT(126.9508214 37.5997291),서울특별시 서대문구
POINT(126.9508214 37.5997291),서울특별시 서대문구
POINT(126.949715 37.599722),서울특별시 서대문구
POINT(126.93445820401878166 37.5935725574137436),서울특별시 서대문구
POINT(126.93445820401878166 37.5935725574137436),서울특별시 서대문구
POINT(126.93456897212833212 37.5934698730568968),서울특별시 서대문구
POINT(126.93456897212833212 37.5934698730568968),서울특별시 서대문구
POINT(126.93434865528610089 37.5935208835484076),서울특별시 서대문구
POINT(126.9338713256516229 37.59341076817834448),서울특별시 서대문구
POINT(126.93377958352651547 37.59334026665010953),서울특별시 서대문구
POINT(126.93369018254097114 37.59335574209841013),서울특별시 서대문구
POINT(126.93369018254097114 37.59335574209841013),서울특별시 서대문구
POINT(126.93369018254097114 37.59335574209841013),서울특별시 서대문구
POINT(126.93342569724994462 37.5932297246746927),서울특별시 서대문구
POINT(126.9333164031124852 37.59323424001598823),서울특별시 서대문구
POINT(126.9333164031124852 37.59323424001598823),서울특별시 서대문구
POINT(126.93309786191881017 37.59319063448598541),서울특별시 서대문구
POINT(126.93293687690915306 37.59310815644482062),서울특별시 서대문구
POINT(126.93293687690915306 37.59310815644482062),서울특별시 서대문구
POINT(126.93293687690915306 37.59310815644482062),서울특별시 서대문구
POINT(126.9239840 37.5838874),서울특별시 서대문구
POINT(126.9239840 37.5838874),서울특별시 서대문구
POINT(126.9239870 37.5838062),서울특별시 서대문구
POINT(126.9240742 37.5836273),서울특별시 서대문구
POINT(126.9240742 37.5836273),서울특별시 서대문구
POINT(126.9240742 37.5836273),서울특별시 서대문구
POINT(126.9241984 37.5834406),서울특별시 서대문구
POINT(126.9241984 37.5834406),서울특별시 서대문구
POINT(126.9243626 37.5831661),서울특별시 서대문구
POINT(126.9243908 37.5831780),서울특별시 서대문구
POINT(126.9243908 37.5831780),서울특별시 서대문구
POINT(126.9243908 37.5831780),서울특별시 서대문구
POINT(126.9243799 37.5830860),서울특별시 서대문구
POINT(126.9245124 37.5828915),서울특별시 서대문구
POINT(126.9245759 37.5826147),서울특별시 서대문구
POINT(126.9245759 37.5826147),서울특별시 서대문구
POINT(126.9246848 37.5825443),서울특별시 서대문구
POINT(126.9246968 37.5825552),서울특별시 서대문구
POINT(126.9248407 37.5823883),서울특별시 서대문구
POINT(126.9248407 37.5823883),서울특별시 서대문구
POINT(126.9251372 37.5821001),서울특별시 서대문구
POINT(126.9251372 37.5821001),서울특별시 서대문구
POINT(126.9251372 37.5821001),서울특별시 서대문구
POINT(126.9252624 37.5819778),서울특별시 서대문구
POINT(126.9252624 37.5819778),서울특별시 서대문구
POINT(126.9253258 37.5818885),서울특별시 서대문구
POINT(126.9246968 37.5825552),서울특별시 서대문구
POINT(126.9102716 37.5774987),서울특별시 서대문구
POINT(126.9102776 37.5774940),서울특별시 서대문구
POINT(126.910307370 37.577588143),서울특별시 서대문구
POINT(126.9103373 37.5776728),서울특별시 서대문구
POINT(126.9104696 37.5776534),서울특별시 서대문구
POINT(126.9103373 37.5776728),서울특별시 서대문구
POINT(126.9104435 37.5777976),서울특별시 서대문구
POINT(126.9105553 37.5779407),서울특별시 서대문구
POINT(126.9107075 37.5781376),서울특별시 서대문구
POINT(126.9108612 37.5782545),서울특별시 서대문구
POINT(126.91096417 37.57841673),서울특별시 서대문구
POINT(126.9109721 37.5784122),서울특별시 서대문구
POINT(126.9109721 37.5784122),서울특별시 서대문구
POINT(126.9109721 37.5784122),서울특별시 서대문구
POINT(126.9111213 37.5786823),서울특별시 서대문구
POINT(126.9112852 37.5786481),서울특별시 서대문구
POINT(126.9112852 37.5786481),서울특별시 서대문구
POINT(126.9111931 37.5787785),서울특별시 서대문구
POINT(126.9113281 37.5789056),서울특별시 서대문구
POINT(126.9113783 37.5789434),서울특별시 서대문구
POINT(126.9113783 37.5789434),서울특별시 서대문구
POINT(126.9113783 37.5789434),서울특별시 서대문구
POINT(126.9113783 37.5789434),서울특별시 서대문구
POINT(126.9115606 37.5791770),서울특별시 서대문구
POINT(126.9116841 37.5793659),서울특별시 서대문구
POINT(126.9117702 37.5794552),서울특별시 서대문구
POINT(126.9117702 37.5794552),서울특별시 서대문구
POINT(126.9119770 37.5797185),서울특별시 서대문구
POINT(126.9119770 37.5797185),서울특별시 서대문구
POINT(126.9119653 37.5798238),서울특별시 서대문구
POINT(126.9119653 37.5798238),서울특별시 서대문구
POINT(126.9121952 37.5800002),서울특별시 서대문구
POINT(126.91223031 37.58007142),서울특별시 서대문구
POINT(126.9122565 37.5800823),서울특별시 서대문구
POINT(126.9122565 37.5800823),서울특별시 서대문구
POINT(126.91455030093946732 37.58162530401229162),서울특별시 서대문구
POINT(126.91465385672873367 37.58159562812717525),서울특별시 서대문구
POINT(126.91486663587801331 37.58160951291429797),서울특별시 서대문구
POINT(126.9151168109800949 37.5816119815984635),서울특별시 서대문구
POINT(126.9151168109800949 37.5816119815984635),서울특별시 서대문구
POINT(126.91538710498157627 37.58162361826799724),서울특별시 서대문구
POINT(126.91551359286832223 37.58165803671347049),서울특별시 서대문구
POINT(126.91557976285338327 37.58163062177564484),서울특별시 서대문구
POINT(126.91557976285338327 37.58163062177564484),서울특별시 서대문구
POINT(126.91557976285338327 37.58163062177564484),서울특별시 서대문구
POINT(126.91557976285338327 37.58163062177564484),서울특별시 서대문구
POINT(126.9156370529048985 37.58182747572545424),서울특별시 서대문구
POINT(126.91575527284754799 37.58154378328011092),서울특별시 서대문구
POINT(126.91609180318992856 37.58146850170470543),서울특별시 서대문구
POINT(126.91637080810643567 37.58140462104493196),서울특별시 서대문구
POINT(126.91639099359522902 37.58135428783082688),서울특별시 서대문구
POINT(126.91639099359522902 37.58135428783082688),서울특별시 서대문구
POINT(126.91661808401008216 37.58142768120289645),서울특별시 서대문구
POINT(126.91661808401008216 37.58142768120289645),서울특별시 서대문구
POINT(126.91661550448384332 37.58116221067226803),서울특별시 서대문구
POINT(126.91661262889518014 37.58116220864097556),서울특별시 서대문구
POINT(126.92342212 37.57719589),서울특별시 서대문구
POINT(126.9234035 37.5771975),서울특별시 서대문구
POINT(126.9234035 37.5771975),서울특별시 서대문구
POINT(126.923385 37.576956),서울특별시 서대문구
POINT(126.923348 37.576822),서울특별시 서대문구
POINT(126.923348 37.576822),서울특별시 서대문구
POINT(126.923498 37.576653),서울특별시 서대문구
POINT(126.9234060 37.5766090),서울특별시 서대문구
POINT(126.923198 37.576421),서울특별시 서대문구
POINT(126.923198 37.576421),서울특별시 서대문구
POINT(126.923198 37.576421),서울특별시 서대문구
POINT(126.9231331 37.5763536),서울특별시 서대문구
POINT(126.922921 37.576204),서울특별시 서대문구
POINT(126.922752 37.576023),서울특별시 서대문구
POINT(126.922752 37.576023),서울특별시 서대문구
POINT(126.922752 37.576023),서울특별시 서대문구
POINT(126.9225786 37.5758864),서울특별시 서대문구
POINT(126.922412 37.575764),서울특별시 서대문구
POINT(126.9223699 37.5757576),서울특별시 서대문구
POINT(126.9221792 37.5755696),서울특별시 서대문구
POINT(126.9218625 37.5753170),서울특별시 서대문구
POINT(126.921790 37.575288),서울특별시 서대문구
POINT(126.921790 37.575288),서울특별시 서대문구
POINT(126.9218075 37.5752732),서울특별시 서대문구
POINT(126.922412 37.575764),서울특별시 서대문구
POINT(126.9231115 37.5763742),서울특별시 서대문구
POINT(126.9237115 37.5792221),서울특별시 서대문구
POINT(126.923948 37.579023),서울특별시 서대문구
POINT(126.924183 37.578870),서울특별시 서대문구
POINT(126.9242665 37.5787138),서울특별시 서대문구
POINT(126.9242439 37.5787762),서울특별시 서대문구
POINT(126.9242439 37.5787762),서울특별시 서대문구
POINT(126.9244829 37.5784560),서울특별시 서대문구
POINT(126.924562 37.578383),서울특별시 서대문구
POINT(126.924801 37.578150),서울특별시 서대문구
POINT(126.9248340 37.5781610),서울특별시 서대문구
POINT(126.924801 37.578150),서울특별시 서대문구
POINT(126.924872 37.578187),서울특별시 서대문구
POINT(126.9249482 37.5780776),서울특별시 서대문구
POINT(126.9249482 37.5780776),서울특별시 서대문구
POINT(126.9252320 37.5778296),서울특별시 서대문구
POINT(126.9254858 37.5775974),서울특별시 서대문구
POINT(126.9254858 37.5775974),서울특별시 서대문구
POINT(126.9254610 37.5775703),서울특별시 서대문구
POINT(126.9257894 37.5772958),서울특별시 서대문구
POINT(126.9260006 37.5770820),서울특별시 서대문구
POINT(126.9246970 37.5782677),서울특별시 서대문구
POINT(126.9254858 37.5775974),서울특별시 서대문구
POINT(126.9260006 37.5770820),서울특별시 서대문구
POINT(126.960628 37.557695),서울특별시 마포구
POINT(126.960628 37.557695),서울특별시 마포구
POINT(126.960703 37.557671),서울특별시 마포구
POINT(126.960796 37.557561),서울특별시 마포구
POINT(126.961048 37.557391),서울특별시 마포구
POINT(126.961089 37.557392),서울특별시 마포구
POINT(126.961047 37.557356),서울특별시 마포구
POINT(126.961301 37.557139),서울특별시 마포구
POINT(126.961487 37.557026),서울특별시 마포구
POINT(126.961612 37.556911),서울특별시 마포구
POINT(126.961592 37.556936),서울특별시 마포구
POINT(126.961612 37.556911),서울특별시 마포구
POINT(126.961612 37.556911),서울특별시 마포구
POINT(126.961843 37.556777),서울특별시 마포구
POINT(126.961836 37.556673),서울특별시 마포구
POINT(126.961829 37.556725),서울특별시 마포구
POINT(126.962101 37.556485),서울특별시 마포구
POINT(126.962056 37.556502),서울특별시 마포구
POINT(126.962056 37.556502),서울특별시 마포구
POINT(126.962247 37.556400),서울특별시 마포구
POINT(126.962369 37.556270),서울특별시 마포구
POINT(126.962382 37.556303),서울특별시 마포구
POINT(126.962335 37.556253),서울특별시 마포구
POINT(126.962532 37.556171),서울특별시 마포구
POINT(126.962532 37.556171),서울특별시 마포구
POINT(126.962719 37.556022),서울특별시 마포구
POINT(126.945287 37.554112),서울특별시 마포구
POINT(126.945287 37.554112),서울특별시 마포구
POINT(126.945240 37.554104),서울특별시 마포구
POINT(126.945291 37.553948),서울특별시 마포구
POINT(126.945227 37.553874),서울특별시 마포구
POINT(126.945285 37.553718),서울특별시 마포구
POINT(126.945256 37.553450),서울특별시 마포구
POINT(126.945223 37.553415),서울특별시 마포구
POINT(126.945223 37.553415),서울특별시 마포구
POINT(126.945250 37.553395),서울특별시 마포구
POINT(126.945286 37.553377),서울특별시 마포구
POINT(126.945245 37.553140),서울특별시 마포구
POINT(126.945245 37.553140),서울특별시 마포구
POINT(126.945302 37.553018),서울특별시 마포구
POINT(126.945305 37.552629),서울특별시 마포구
POINT(126.945305 37.552629),서울특별시 마포구
POINT(126.945305 37.552629),서울특별시 마포구
POINT(126.945305 37.552629),서울특별시 마포구
POINT(126.945144 37.552364),서울특별시 마포구
POINT(126.945182 37.552369),서울특별시 마포구
POINT(126.945081 37.552302),서울특별시 마포구
POINT(126.938117 37.554956),서울특별시 마포구
POINT(126.938096 37.554915),서울특별시 마포구
POINT(126.938169 37.554889),서울특별시 마포구
POINT(126.938169 37.554889),서울특별시 마포구
POINT(126.938169 37.554889),서울특별시 마포구
POINT(126.938247 37.554729),서울특별시 마포구
POINT(126.938212 37.554667),서울특별시 마포구
POINT(126.938424 37.554367),서울특별시 마포구
POINT(126.938422 37.554265),서울특별시 마포구
POINT(126.938578 37.554074),서울특별시 마포구
POINT(126.938669 37.553866),서울특별시 마포구
POINT(126.938669 37.553866),서울특별시 마포구
POINT(126.938627 37.553795),서울특별시 마포구
POINT(126.939097 37.554036),서울특별시 마포구
POINT(126.939048 37.553977),서울특별시 마포구
POINT(126.939097 37.554036),서울특별시 마포구
POINT(126.939097 37.554036),서울특별시 마포구
POINT(126.939179 37.554011),서울특별시 마포구
POINT(126.939225 37.554086),서울특별시 마포구
POINT(126.939487 37.554165),서울특별시 마포구
POINT(126.939861 37.554280),서울특별시 마포구
POINT(126.940082 37.554302),서울특별시 마포구
POINT(126.940317 37.554362),서울특별시 마포구
POINT(126.940335 37.554394),서울특별시 마포구
POINT(126.940335 37.554394),서울특별시 마포구
POINT(126.940335 37.554394),서울특별시 마포구
POINT(126.940595 37.554436),서울특별시 마포구
POINT(126.940774 37.554540),서울특별시 마포구
POINT(126.940752 37.554506),서울특별시 마포구
POINT(126.940752 37.554506),서울특별시 마포구
POINT(126.940752 37.554506),서울특별시 마포구
POINT(126.940752 37.554506),서울특별시 마포구
POINT(126.941286 37.554697),서울특별시 마포구
POINT(126.941381 37.554778),서울특별시 마포구
POINT(126.941428 37.554738),서울특별시 마포구
POINT(126.941665 37.554833),서울특별시 마포구
POINT(126.941638 37.554852),서울특별시 마포구
POINT(126.941707 37.554831),서울특별시 마포구
POINT(126.932838 37.547072),서울특별시 마포구
POINT(126.932838 37.547072),서울특별시 마포구
POINT(126.932791 37.546936),서울특별시 마포구
POINT(126.932784 37.546829),서울특별시 마포구
POINT(126.932732 37.546643),서울특별시 마포구
POINT(126.932750 37.546451),서울특별시 마포구
POINT(126.932750 37.546451),서울특별시 마포구
POINT(126.932750 37.546451),서울특별시 마포구
POINT(126.932724 37.546417),서울특별시 마포구
POINT(126.932627 37.546274),서울특별시 마포구
POINT(126.932714 37.546062),서울특별시 마포구
POINT(126.932853 37.545932),서울특별시 마포구
POINT(126.932914 37.545838),서울특별시 마포구
POINT(126.932937 37.545803),서울특별시 마포구
POINT(126.932937 37.545803),서울특별시 마포구
POINT(126.932937 37.545803),서울특별시 마포구
POINT(126.932827 37.545770),서울특별시 마포구
POINT(126.932667 37.545631),서울특별시 마포구
POINT(126.932630 37.545548),서울특별시 마포구
POINT(126.932529 37.545441),서울특별시 마포구
POINT(126.932529 37.545441),서울특별시 마포구
POINT(126.932667 37.545631),서울특별시 마포구
POINT(126.926145 37.552971),서울특별시 마포구
POINT(126.926126 37.552981),서울특별시 마포구
POINT(126.926270 37.552758),서울특별시 마포구
POINT(126.926270 37.552758),서울특별시 마포구
POINT(126.926624 37.552437),서울특별시 마포구
POINT(126.926624 37.552437),서울특별시 마포구
POINT(126.926624 37.552437),서울특별시 마포구
POINT(126.926624 37.552437),서울특별시 마포구
POINT(126.926934 37.552527),서울특별시 마포구
POINT(126.927013 37.552563),서울특별시 마포구
POINT(126.927311 37.552585),서울특별시 마포구
POINT(126.927526 37.552680),서울특별시 마포구
POINT(126.927526 37.552680),서울특별시 마포구
POINT(126.927526 37.552680),서울특별시 마포구
POINT(126.927526 37.552680),서울특별시 마포구
POINT(126.927914 37.552733),서울특별시 마포구
POINT(126.928125 37.552807),서울특별시 마포구
POINT(126.928172 37.552838),서울특별시 마포구
POINT(126.928503 37.552896),서울특별시 마포구
POINT(126.928503 37.552896),서울특별시 마포구
POINT(126.928503 37.552896),서울특별시 마포구
POINT(126.928503 37.552896),서울특별시 마포구
POINT(126.928465 37.553047),서울특별시 마포구
POINT(126.928483 37.553070),서울특별시 마포구
POINT(126.928434 37.553246),서울특별시 마포구
POINT(126.928434 37.553246),서울특별시 마포구
POINT(126.928255 37.553166),서울특별시 마포구
POINT(126.928217 37.553178),서울특별시 마포구
POINT(126.927901 37.553088),서울특별시 마포구
POINT(126.927655 37.553072),서울특별시 마포구
POINT(126.927665 37.553055),서울특별시 마포구
POINT(126.927444 37.552981),서울특별시 마포구
POINT(126.927444 37.552981),서울특별시 마포구
POINT(126.927444 37.552981),서울특별시 마포구
POINT(126.927444 37.552981),서울특별시 마포구
POINT(126.927283 37.552968),서울특별시 마포구
POINT(126.927003 37.552882),서울특별시 마포구
POINT(126.926638 37.552801),서울특별시 마포구
POINT(126.926590 37.552807),서울특별시 마포구
POINT(126.922935 37.547506),서울특별시 마포구
POINT(126.922823 37.547371),서울특별시 마포구
POINT(126.922823 37.547371),서울특별시 마포구
POINT(126.922489 37.547387),서울특별시 마포구
POINT(126.922429 37.547374),서울특별시 마포구
POINT(126.922429 37.547374),서울특별시 마포구
POINT(126.922349 37.547237),서울특별시 마포구
POINT(126.922384 37.547128),서울특별시 마포구
POINT(126.922384 37.547128),서울특별시 마포구
POINT(126.922384 37.547128),서울특별시 마포구
POINT(126.922290 37.546824),서울특별시 마포구
POINT(126.922290 37.546824),서울특별시 마포구
POINT(126.922247 37.546858),서울특별시 마포구
POINT(126.922053 37.546873),서울특별시 마포구
POINT(126.921615 37.546932),서울특별시 마포구
POINT(126.921615 37.546932),서울특별시 마포구
POINT(126.921614 37.546958),서울특별시 마포구
POINT(126.921367 37.546993),서울특별시 마포구
POINT(126.920991 37.547098),서울특별시 마포구
POINT(126.920944 37.547087),서울특별시 마포구
POINT(126.920944 37.547087),서울특별시 마포구
POINT(126.920884 37.547101),서울특별시 마포구
POINT(126.920884 37.547101),서울특별시 마포구
POINT(126.920585 37.547162),서울특별시 마포구
POINT(126.920427 37.547161),서울특별시 마포구
POINT(126.920361 37.547195),서울특별시 마포구
POINT(126.920237 37.547196),서울특별시 마포구
POINT(126.920237 37.547196),서울특별시 마포구
POINT(126.920231 37.547260),서울특별시 마포구
POINT(126.920172 37.547212),서울특별시 마포구
POINT(126.920081 37.547299),서울특별시 마포구
POINT(126.919990 37.547345),서울특별시 마포구
POINT(126.919990 37.547345),서울특별시 마포구
POINT(126.923025 37.558585),서울특별시 마포구
POINT(126.923010 37.558547),서울특별시 마포구
POINT(126.922870 37.558694),서울특별시 마포구
POINT(126.922870 37.558694),서울특별시 마포구
POINT(126.922586 37.558867),서울특별시 마포구
POINT(126.922586 37.558902),서울특별시 마포구
POINT(126.922532 37.558870),서울특별시 마포구
POINT(126.922533 37.558909),서울특별시 마포구
POINT(126.922252 37.559182),서울특별시 마포구
POINT(126.922252 37.559182),서울특별시 마포구
POINT(126.922119 37.559281),서울특별시 마포구
POINT(126.922119 37.559281),서울특별시 마포구
POINT(126.922106 37.559251),서울특별시 마포구
POINT(126.922061 37.559330),서울특별시 마포구
POINT(126.922061 37.559330),서울특별시 마포구
POINT(126.913928 37.556862),서울특별시 마포구
POINT(126.913751 37.556779),서울특별시 마포구
POINT(126.913751 37.556779),서울특별시 마포구
POINT(126.913685 37.556773),서울특별시 마포구
POINT(126.913375 37.556620),서울특별시 마포구
POINT(126.913029 37.556513),서울특별시 마포구
POINT(126.909737 37.555440),서울특별시 마포구
POINT(126.913040 37.556494),서울특별시 마포구
POINT(126.913040 37.556494),서울특별시 마포구
POINT(126.912798 37.556401),서울특별시 마포구
POINT(126.912539 37.556305),서울특별시 마포구
POINT(126.912539 37.556305),서울특별시 마포구
POINT(126.912240 37.556242),서울특별시 마포구
POINT(126.912240 37.556242),서울특별시 마포구
POINT(126.912240 37.556242),서울특별시 마포구
POINT(126.912215 37.556196),서울특별시 마포구
POINT(126.912215 37.556196),서울특별시 마포구
POINT(126.911988 37.556168),서울특별시 마포구
POINT(126.911573 37.556059),서울특별시 마포구
POINT(126.911573 37.556059),서울특별시 마포구
POINT(126.911295 37.556001),서울특별시 마포구
POINT(126.911113 37.555961),서울특별시 마포구
POINT(126.910842 37.555998),서울특별시 마포구
POINT(126.910855 37.555981),서울특별시 마포구
POINT(126.910855 37.555981),서울특별시 마포구
POINT(126.910891 37.555934),서울특별시 마포구
POINT(126.910905 37.555920),서울특별시 마포구
POINT(126.910905 37.555920),서울특별시 마포구
POINT(126.910348 37.554722),서울특별시 마포구
POINT(126.910348 37.554722),서울특별시 마포구
POINT(126.910310 37.554752),서울특별시 마포구
POINT(126.910332 37.554816),서울특별시 마포구
POINT(126.910332 37.554816),서울특별시 마포구
POINT(126.910149 37.554984),서울특별시 마포구
POINT(126.910034 37.555145),서울특별시 마포구
POINT(126.909819 37.555388),서울특별시 마포구
POINT(126.909531 37.555619),서울특별시 마포구
POINT(126.909531 37.555619),서울특별시 마포구
POINT(126.909429 37.555816),서울특별시 마포구
POINT(126.909429 37.555816),서울특별시 마포구
POINT(126.909076 37.556173),서울특별시 마포구
POINT(126.909047 37.556237),서울특별시 마포구
POINT(126.908884 37.556429),서울특별시 마포구
POINT(126.908884 37.556429),서울특별시 마포구
POINT(126.908884 37.556429),서울특별시 마포구
POINT(126.908675 37.556621),서울특별시 마포구
POINT(126.908651 37.556616),서울특별시 마포구
POINT(126.908377 37.556936),서울특별시 마포구
POINT(126.908377 37.556936),서울특별시 마포구
POINT(126.908223 37.557140),서울특별시 마포구
POINT(126.908240 37.557157),서울특별시 마포구
POINT(126.908088 37.557225),서울특별시 마포구
POINT(126.908088 37.557225),서울특별시 마포구
POINT(126.908087 37.557296),서울특별시 마포구
POINT(126.908087 37.557296),서울특별시 마포구
POINT(126.907995 37.557401),서울특별시 마포구
POINT(126.907786 37.557550),서울특별시 마포구
POINT(126.916966 37.563155),서울특별시 마포구
POINT(126.916920 37.563129),서울특별시 마포구
POINT(126.916931 37.563091),서울특별시 마포구
POINT(126.916729 37.563116),서울특별시 마포구
POINT(126.916791 37.563155),서울특별시 마포구
POINT(126.916695 37.563069),서울특별시 마포구
POINT(126.916546 37.563086),서울특별시 마포구
POINT(126.916407 37.563048),서울특별시 마포구
POINT(126.916331 37.563092),서울특별시 마포구
POINT(126.915953 37.563044),서울특별시 마포구
POINT(126.915758 37.563009),서울특별시 마포구
POINT(126.915778 37.562983),서울특별시 마포구
POINT(126.915758 37.563009),서울특별시 마포구
POINT(126.916331 37.563092),서울특별시 마포구
POINT(126.915454 37.562938),서울특별시 마포구
POINT(126.915408 37.562954),서울특별시 마포구
POINT(126.915391 37.562943),서울특별시 마포구
POINT(126.915123 37.562915),서울특별시 마포구
POINT(126.915123 37.562915),서울특별시 마포구
POINT(126.914820 37.562819),서울특별시 마포구
POINT(126.914798 37.562839),서울특별시 마포구
POINT(126.914620 37.562766),서울특별시 마포구
POINT(126.914620 37.562766),서울특별시 마포구
POINT(126.8576014 37.5253165),서울특별시 양천구
POINT(126.8576326 37.5254973),서울특별시 양천구
POINT(126.8576010 37.5255316),서울특별시 양천구
POINT(126.8575807 37.5255934),서울특별시 양천구
POINT(126.8575143 37.5257878),서울특별시 양천구
POINT(126.8575143 37.5257878),서울특별시 양천구
