개방자치단체코드,상세영업상태명,지번주소,도로명주소
3200000,폐업,서울특별시 관악구 신림동 1433-33 ,서울특별시 관악구 신림로63길 17 (신림동)
3200000,폐업,서울특별시 관악구 신림동 1432-68번지 ,
3200000,폐업,서울특별시 관악구 봉천동 32-8번지 ,
3200000,폐업,서울특별시 관악구 신림동 1641-11번지 ,
3200000,폐업,서울특별시 관악구 신림동 1569-4번지 ,
3200000,폐업,서울특별시 관악구 봉천동 853-4번지 ,서울특별시 관악구 남부순환로 1832 (봉천동)
3200000,폐업,서울특별시 관악구 봉천동 854-2번지 ,"서울특별시 관악구 남부순환로224길 13 (봉천동, 지하1층)"
3200000,폐업,서울특별시 관악구 봉천동 869-12번지 ,
3200000,폐업,서울특별시 관악구 봉천동 1601-1번지 ,
3200000,폐업,서울특별시 관악구 봉천동 866-1번지 ,"서울특별시 관악구 관악로15길 17 (봉천동, 성우빌딩2층)"
3200000,폐업,서울특별시 관악구 신림동 527-5번지 ,
3200000,폐업,서울특별시 관악구 신림동 1655-21번지 ,
3200000,폐업,서울특별시 관악구 신림동 1423-10번지 ,서울특별시 관악구 봉천로12길 59 (신림동)
3200000,폐업,서울특별시 관악구 신림동 1640-1번지 ,
3200000,폐업,서울특별시 관악구 신림동 1428-1번지 ,서울특별시 관악구 신림로 386 (신림동)
3200000,폐업,서울특별시 관악구 신림동 1639-50번지 ,"서울특별시 관악구 남부순환로 1590-7, 지하1층 (신림동)"
3200000,폐업,서울특별시 관악구 신림동 529-4번지 지하1층 ,"서울특별시 관악구 난곡로 324, 지하1층 (신림동)"
3200000,폐업,서울특별시 관악구 신림동 1424-11번지 ,
3200000,폐업,서울특별시 관악구 신림동 1433-34번지 외2필지 지하1층 ,"서울특별시 관악구 남부순환로 1603 (신림동,외2필지 지하1층)"
3200000,폐업,서울특별시 관악구 신림동 1655-21번지 ,"서울특별시 관악구 시흥대로 554, 지하1층 (신림동)"
3200000,폐업,서울특별시 관악구 신림동 537-33번지 2층 ,
3200000,폐업,서울특별시 관악구 신림동 1643번지 지하1층 ,"서울특별시 관악구 시흥대로 578, 지하1층 (신림동)"
3200000,폐업,서울특별시 관악구 봉천동 851-6번지 ,서울특별시 관악구 관악로 200 (봉천동)
3200000,폐업,서울특별시 관악구 신림동 1433-34 ,"서울특별시 관악구 남부순환로 1603, 지하1층 (신림동)"
3200000,폐업,"서울특별시 관악구 봉천동 852-2번지 ,7 ",
3200000,폐업,서울특별시 관악구 신림동 1568-4번지 ,
3200000,폐업,서울특별시 관악구 신림동 1643-5번지 ,
3200000,폐업,서울특별시 관악구 신림동 1422-4번지 지하1층 ,
3200000,폐업,서울특별시 관악구 봉천동 856-7번지 지하 ,
3200000,폐업,서울특별시 관악구 신림동 1421-55번지 지하1층 ,
3200000,폐업,서울특별시 관악구 신림동 1421-55번지 ,"서울특별시 관악구 신림로64길 11, 지상1층 (신림동)"
3200000,폐업,서울특별시 관악구 신림동 1655-17번지 ,서울특별시 관악구 시흥대로 558-1 (신림동)
3200000,폐업,서울특별시 관악구 봉천동 869-6번지 ,
3200000,폐업,서울특별시 관악구 신림동 529-4번지 ,
3210000,폐업,서울특별시 서초구 서초동 1338-13번지 ,
3200000,폐업,"서울특별시 관악구 봉천동 852-2번지 ,7  지하 ",
3200000,폐업,서울특별시 관악구 봉천동 868-3번지 ,
3200000,폐업,서울특별시 관악구 신림동 1433-122번지 지하1층 ,"서울특별시 관악구 남부순환로 1585-6 (신림동,지하1층)"
3200000,폐업,서울특별시 관악구 봉천동 858-12번지 ,서울특별시 관악구 관악로 186 (봉천동)
3200000,폐업,서울특별시 관악구 봉천동 858-12번지 ,서울특별시 관악구 관악로 186 (봉천동)
3200000,폐업,서울특별시 관악구 신림동 1639-57번지 ,
3200000,폐업,서울특별시 관악구 신림동 1433-48번지 ,
3200000,폐업,서울특별시 관악구 봉천동 30-26번지 ,
3200000,폐업,서울특별시 관악구 신림동 1655-17번지 지하 1층 ,"서울특별시 관악구 시흥대로 558-1 (신림동,지하 1층)"
3200000,폐업,서울특별시 관악구 신림동 1423-10번지 ,
3200000,폐업,서울특별시 관악구 신림동 1423-28번지 ,
3200000,폐업,서울특별시 관악구 신림동 1639-5번지 ,
3200000,폐업,서울특별시 관악구 신림동 1422-10번지 외 1필지 ,"서울특별시 관악구 남부순환로 1631 (신림동,외 1필지)"
3200000,폐업,서울특별시 관악구 신림동 1655-21번지 ,
3200000,폐업,서울특별시 관악구 봉천동 32-8번지 ,
3200000,폐업,서울특별시 관악구 봉천동 857-2번지 ,서울특별시 관악구 남부순환로224길 4 (봉천동)
3200000,폐업,서울특별시 관악구 남현동 1059-10번지 ,서울특별시 관악구 남현1길 23 (남현동)
3200000,폐업,서울특별시 관악구 신림동 1655-4번지 ,
3200000,폐업,서울특별시 관악구 봉천동 858-7번지 ,
3200000,폐업,서울특별시 관악구 신림동 1568-6번지 ,
3210000,영업,서울특별시 서초구 서초동 1330-12 ,서울특별시 서초구 서초대로78길 지하 52 (서초동)
3210000,영업,서울특별시 서초구 서초동 1588-12 ,서울특별시 서초구 반포대로12길 49 (서초동)
3210000,영업,서울특별시 서초구 서초동 1600-1번지 ,서울특별시 서초구 서초중앙로5길 10-24 (서초동)
3210000,영업,서울특별시 서초구 서초동 1574-7 ,서울특별시 서초구 반포대로28길 93 (서초동)
3210000,영업,서울특별시 서초구 방배동 811-16 ,서울특별시 서초구 방배로 200 (방배동)
3210000,영업,"서울특별시 서초구 서초동 1308번지 ,1호 ","서울특별시 서초구 강남대로69길 11, 지하1층 (서초동)"
3210000,폐업,서울특별시 서초구 서초동 1657-3 (지하 1층),서울특별시 서초구 서초중앙로 122 (서초동)
3210000,영업,"서울특별시 서초구 서초동 1308-4 지하중1층, 지하1층 ",서울특별시 서초구 서초대로77길 45 (서초동)
3210000,영업,서울특별시 서초구 서초동 1588-7 (지103호) ,서울특별시 서초구 효령로53길 18 (서초동)
3210000,영업,서울특별시 서초구 방배동 875-1 (지하1층) ,"서울특별시 서초구 방배로 170 (방배동,(지하1층))"
3210000,폐업,서울특별시 서초구 서초동 1317-3,서울특별시 서초구 강남대로61길 7 (서초동)
3210000,영업,서울특별시 서초구 서초동 1330-15번지 ,서울특별시 서초구 서초대로78길 46 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1574-3,서울특별시 서초구 반포대로30길 86 (서초동)
3210000,영업,서울특별시 서초구 서초동 1692-2번지 ,서울특별시 서초구 서초중앙로24길 10 (서초동)
3210000,영업,서울특별시 서초구 서초동 1692-7번지 지하1층 ,"서울특별시 서초구 서초대로 309, 지하1층 (서초동)"
3210000,영업,서울특별시 서초구 서초동 1588-3번지 지하1층 ,"서울특별시 서초구 효령로55길 27 (서초동,지하1층)"
3210000,영업,서울특별시 서초구 서초동 1574-15 ,서울특별시 서초구 서초중앙로 117 (서초동)
3210000,영업,서울특별시 서초구 서초동 1588-8 지하1층,"서울특별시 서초구 효령로55길 15, 지하1층 (서초동)"
3210000,폐업,서울특별시 서초구 서초동 1588-3 지하2층,"서울특별시 서초구 효령로55길 27 (서초동,지하2층)"
3210000,영업,서울특별시 서초구 서초동 1309-5번지 지하 1 ,"서울특별시 서초구 서초대로73길 50 (서초동,지하 1)"
3210000,영업,서울특별시 서초구 반포동 722-37번지 ,서울특별시 서초구 강남대로 521 (반포동)
3210000,폐업,서울특별시 서초구 서초동 1589-12번지 ,서울특별시 서초구 반포대로14길 42 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1595-6번지 ,
3210000,폐업,서울특별시 서초구 서초동 1553-12번지 ,
3210000,폐업,서울특별시 서초구 서초동 1694-13번지 ,
3210000,폐업,서울특별시 서초구 서초동 1329-10번지 ,서울특별시 서초구 강남대로 337 (서초동)
3210000,영업,서울특별시 서초구 방배동 444-9,서울특별시 서초구 동작대로 10 (방배동)
3210000,폐업,서울특별시 서초구 서초동 1589-13번지 ,
3210000,폐업,서울특별시 서초구 서초동 1691-8번지 ,
3210000,폐업,서울특별시 서초구 서초동 1303-10번지 ,
3210000,폐업,서울특별시 서초구 서초동 1306-8번지 ,
3210000,폐업,서울특별시 서초구 방배동 445-4번지 ,
3210000,폐업,서울특별시 서초구 잠원동 6-1번지 지하1층 ,
3210000,폐업,서울특별시 서초구 서초동 1338-11번지 ,
3210000,폐업,서울특별시 서초구 잠원동 6-1번지 지상 13층 ,
3210000,폐업,서울특별시 서초구 서초동 1338-8번지 1층 ,"서울특별시 서초구 효령로79길 1 (서초동,1층)"
3210000,폐업,서울특별시 서초구 서초동 1304-2번지 ,
3210000,폐업,"서울특별시 서초구 서초동 1309-8 지하1층, 지하2층","서울특별시 서초구 강남대로69길 8, 지하1층,지하2층층 (서초동)"
3210000,영업,서울특별시 서초구 서초동 1589-4 (지하2층),서울특별시 서초구 반포대로12길 29 (지하2)층 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1308-26번지 ~29호 (2층) ,"서울특별시 서초구 서초대로73길 42 (서초동,~29호 (2층))"
3210000,폐업,서울특별시 서초구 서초동 1303-15번지 ,
3210000,폐업,서울특별시 서초구 잠원동 21-2번지 ,서울특별시 서초구 강남대로 601 (잠원동)
3210000,폐업,서울특별시 서초구 서초동 1330-13 ,서울특별시 서초구 서초대로78길 50 (서초동)
3210000,폐업,서울특별시 서초구 양재동 12-7번지 ,
3210000,폐업,서울특별시 서초구 서초동 1308-6번지 ,
3210000,폐업,서울특별시 서초구 서초동 1327-11번지 지하1층 ,
3210000,폐업,서울특별시 서초구 서초동 1588-1번지 지하 ,
3210000,폐업,서울특별시 서초구 반포동 722-21번지 ,
3210000,폐업,서울특별시 서초구 서초동 1574-12번지 ,서울특별시 서초구 서초중앙로 123 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1337-8번지 ,
3210000,폐업,서울특별시 서초구 서초동 1572-8번지 ,서울특별시 서초구 반포대로30길 지하 73 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1573-13번지 지하2층 ,"서울특별시 서초구 반포대로30길 83 (서초동,지하2층)"
3210000,폐업,서울특별시 서초구 서초동 1601-3번지 ,
3210000,폐업,서울특별시 서초구 서초동 1318-4번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-23번지 지상2층 ,
3210000,폐업,서울특별시 서초구 서초동 1339-1번지 지하1층 ,
3210000,폐업,서울특별시 서초구 서초동 1330-14번지 ,서울특별시 서초구 서초대로78길 48 (서초동)
3210000,폐업,서울특별시 서초구 양재동 12-4번지 ,
3210000,폐업,서울특별시 서초구 반포동 19-3번지 센트럴시티 비동 43호,
3210000,폐업,서울특별시 서초구 서초동 1309-11번지 2층 ,
3220000,폐업,서울특별시 강남구 청담동 48-3번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-17번지 (지상1층) ,
3210000,폐업,"서울특별시 서초구 서초동 1588-8번지 (지하1층 108,115) ",
3210000,폐업,서울특별시 서초구 잠원동 6-1번지 ,
3210000,폐업,서울특별시 서초구 서초동 1330-11번지 ,
3210000,폐업,서울특별시 서초구 서초동 1339-1번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-24번지 ,
3210000,폐업,"서울특별시 서초구 서초동 1303-13번지 지하1,2호 지상1층 102 ",
3210000,폐업,서울특별시 서초구 방배동 750-8번지 ,
3210000,폐업,서울특별시 서초구 서초동 1308-26번지 ~29호 (2층) ,"서울특별시 서초구 서초대로73길 42 (서초동,~29호 (2층))"
3210000,폐업,"서울특별시 서초구 서초동 1337-18번지 ,19 ",
3210000,폐업,서울특별시 서초구 서초동 1337-21번지 ,서울특별시 서초구 효령로79길 24 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1594-3번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-14번지 15 ,
3210000,폐업,서울특별시 서초구 서초동 1303-15번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-21번지 영우빌딩 ,서울특별시 서초구 효령로79길 24 (서초동)
3210000,영업,서울특별시 서초구 서초동 1308-22 ,서울특별시 서초구 서초대로75길 35 (서초동)
3210000,영업,서울특별시 서초구 방배동 768-1번지 지하1층 ,"서울특별시 서초구 방배중앙로27길 9, 지하1층 (방배동)"
3210000,영업,서울특별시 서초구 서초동 1600-3번지 (지하1층) ,"서울특별시 서초구 서초중앙로 53 (서초동,(지하1층))"
3210000,폐업,서울특별시 서초구 서초동 1694-22,서울특별시 서초구 서초중앙로24길 3 (서초동)
3210000,영업,서울특별시 서초구 방배동 836-3번지 ,서울특별시 서초구 방배로 195 (방배동)
3210000,폐업,서울특별시 서초구 서초동 1338-10번지 ,서울특별시 서초구 강남대로51길 5 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1303-38번지 ,
3210000,폐업,서울특별시 서초구 서초동 1330-16번지 ,
3210000,폐업,서울특별시 서초구 반포동 19-4번지 ,
3210000,폐업,서울특별시 서초구 잠원동 12-6번지 ,
3210000,폐업,서울특별시 서초구 서초동 26-3번지 ,
3210000,폐업,서울특별시 서초구 반포동 707-4번지 ,
3210000,폐업,서울특별시 서초구 방배동 936-10,서울특별시 서초구 방배로 147 (방배동)
3210000,폐업,서울특별시 서초구 서초동 1317-20번지 ,
3210000,폐업,서울특별시 서초구 서초동 1304-0번지 ,
3210000,폐업,"서울특별시 서초구 반포동 748-2번지 ,3 (지하1층) ",
3210000,폐업,서울특별시 서초구 서초동 1330-5번지 ,
3210000,폐업,서울특별시 서초구 서초동 1600-3번지 ,
3210000,폐업,서울특별시 서초구 서초동 1309-11번지 ,
3210000,폐업,서울특별시 서초구 서초동 1582-8번지 ,
3210000,폐업,서울특별시 서초구 내곡동 1111-11번지 ,
3210000,폐업,서울특별시 서초구 서초동 1318-4번지 (건물대장상 지하 2층) ,서울특별시 서초구 강남대로 403 (서초동)
3210000,폐업,"서울특별시 서초구 서초동 1601-1번지 지하1층 B07, B08호 ",
3210000,영업,서울특별시 서초구 서초동 1595-2 지하1층,"서울특별시 서초구 반포대로18길 56, 지하1층 (서초동)"
3210000,폐업,서울특별시 서초구 서초동 1595-6번지 ,서울특별시 서초구 효령로55길 57 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1600-9번지 지하1층 ,
3210000,폐업,"서울특별시 서초구 서초동 1307-20번지 ,27(지하1층) ",
3210000,폐업,서울특별시 서초구 서초동 1676-4번지 (지하1층) ,
3210000,폐업,서울특별시 서초구 반포동 19-4번지 2층 ,
3210000,폐업,서울특별시 서초구 서초동 1588-1번지 지하1층 105호,"서울특별시 서초구 반포대로14길 54, 지하1층 105호 (서초동)"
3210000,폐업,서울특별시 서초구 서초동 1554-11번지 ,
3210000,폐업,서울특별시 서초구 서초동 1601-9번지 ,
3210000,폐업,"서울특별시 서초구 잠원동 20-3,4번지 (지하1층) ",
3210000,폐업,서울특별시 서초구 잠원동 6-1번지 (지하1층) ,
3210000,폐업,서울특별시 서초구 서초동 1306-1번지 ,서울특별시 서초구 강남대로65길 1 (서초동)
3210000,폐업,서울특별시 서초구 잠원동 20-3번지 ,
3210000,폐업,서울특별시 서초구 잠원동 12-5번지 ,
3210000,폐업,서울특별시 서초구 잠원동 21-7번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-24번지 ,
3210000,폐업,서울특별시 서초구 반포동 707-5번지 ,
3210000,폐업,서울특별시 서초구 방배동 810-22번지 ,
3210000,폐업,서울특별시 서초구 반포동 722-3번지 ,
3210000,폐업,서울특별시 서초구 반포동 745번지 201호 ,
3210000,폐업,서울특별시 서초구 서초동 1303-12번지 ,
3210000,폐업,서울특별시 서초구 반포동 723-26번지 ,
3210000,폐업,서울특별시 서초구 방배동 751-8번지 ,
3210000,폐업,서울특별시 서초구 반포동 701-6번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-18번지 ,서울특별시 서초구 효령로79길 28 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1600-9번지 (지하1층 일부) ,"서울특별시 서초구 서초중앙로5길 10-8 (서초동, 지하1층일부)"
3210000,폐업,서울특별시 서초구 서초동 1589-11번지 지하1층 ,"서울특별시 서초구 반포대로14길 40, 지하1층 (서초동)"
3210000,폐업,서울특별시 서초구 서초동 1591-11번지 지하2층 ,서울특별시 서초구 반포대로16길 30 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1318-2번지 ,서울특별시 서초구 강남대로 405 (서초동)
3210000,폐업,서울특별시 서초구 반포동 723-23번지 지하1층 ,서울특별시 서초구 강남대로 511 (반포동)
3210000,폐업,서울특별시 서초구 잠원동 19-7번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-8번지 ,
3210000,폐업,서울특별시 서초구 잠원동 8-28번지 ,
3210000,폐업,서울특별시 서초구 서초동 1308-5번지 ,
3210000,폐업,서울특별시 서초구 잠원동 6-1번지 ,
3210000,폐업,서울특별시 서초구 서초동 1317-9번지 10 ,
3210000,폐업,서울특별시 서초구 서초동 1318-2번지 ,
3210000,폐업,서울특별시 서초구 서초동 1596-1 (지하층) ,"서울특별시 서초구 사임당로 14 (서초동,(지하층))"
3210000,폐업,서울특별시 서초구 잠원동 36-13번지 ,
3210000,폐업,서울특별시 서초구 서초동 1303-8번지 ,
3210000,폐업,서울특별시 서초구 방배동 444-6번지 지하1층 ,"서울특별시 서초구 방배천로 5-2, 지하1층 (방배동)"
3210000,폐업,서울특별시 서초구 서초동 1672-12번지 ,
3210000,폐업,서울특별시 서초구 반포동 748-12번지 ,
3210000,폐업,서울특별시 서초구 반포동 723-2번지 ,
3210000,폐업,서울특별시 서초구 서초동 1605-3 ,서울특별시 서초구 효령로 345 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1337-0번지 지하1층 ,
3210000,폐업,서울특별시 서초구 서초동 1574-1번지 (지하 1층) ,서울특별시 서초구 반포대로30길 82 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1574-15번지 ,
3210000,폐업,서울특별시 서초구 양재동 11-5번지 ,
3210000,폐업,서울특별시 서초구 잠원동 6-1번지 ,
3210000,폐업,서울특별시 서초구 잠원동 6-1번지 지하2층 ,
3210000,폐업,서울특별시 서초구 서초동 1554-11번지 ,
3210000,폐업,서울특별시 서초구 서초동 1303-9번지 (지하1층) ,
3210000,폐업,서울특별시 서초구 방배동 924-12번지 ,서울특별시 서초구 방배로 109 (방배동)
3210000,폐업,서울특별시 서초구 방배동 761-4번지 ,
3210000,폐업,서울특별시 서초구 서초동 1302-52번지 ,
3210000,폐업,서울특별시 서초구 반포동 746-9번지 ,서울특별시 서초구 사평대로 349 (반포동)
3210000,폐업,서울특별시 서초구 방배동 761-2번지 ,
3210000,폐업,서울특별시 서초구 잠원동 21-3번지 ,
3210000,폐업,서울특별시 서초구 반포동 748-12번지 ,
3210000,폐업,서울특별시 서초구 서초동 1303-3 지하1층 ,"서울특별시 서초구 사평대로 368, 지하1층 (서초동)"
3210000,폐업,서울특별시 서초구 서초동 1309-5번지 ,
3210000,폐업,서울특별시 서초구 잠원동 12-25번지 (지층) ,
3210000,폐업,서울특별시 서초구 서초동 1592-10번지 (지하1층) ,
3210000,폐업,서울특별시 서초구 서초동 1308-1번지 ,
3210000,폐업,서울특별시 서초구 서초동 1589-8번지 지하 1층 ,
3210000,폐업,서울특별시 서초구 서초동 1595-6번지 ,
3210000,폐업,"서울특별시 서초구 서초동 1329-4번지 우남빌딩 지하 1층, 지하2층 ",
3210000,폐업,서울특별시 서초구 서초동 1309-8번지 ,
3210000,폐업,서울특별시 서초구 서초동 1597-6번지 (지하 1층) ,서울특별시 서초구 사임당로 34 (서초동)
3210000,폐업,서울특별시 서초구 반포동 63-1번지 ,
3210000,폐업,서울특별시 서초구 서초동 1338-22번지 ,
3210000,폐업,서울특별시 서초구 반포동 19-1번지 ,서울특별시 서초구 신반포로 162 (반포동)
3210000,폐업,서울특별시 서초구 서초동 1330-11번지 ,서울특별시 서초구 서초대로78길 56 (서초동)
3210000,폐업,"서울특별시 서초구 서초동 1307-22번지 ,23,25 (지하1층) ",
3210000,폐업,서울특별시 서초구 서초동 1337-0번지 ,
3210000,폐업,서울특별시 서초구 잠원동 21-2번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-22번지 ,
3210000,폐업,서울특별시 서초구 서초동 1330-5번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-22번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-13번지 ,
3210000,폐업,서울특별시 서초구 잠원동 21-2번지 ,
3210000,폐업,서울특별시 서초구 서초동 1338-16번지 ,
3210000,폐업,서울특별시 서초구 잠원동 12-21번지 ,
3210000,폐업,서울특별시 서초구 서초동 1602-10번지 지하 2층 ,서울특별시 서초구 효령로 289 (지하2)층 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1330-10번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-22번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-8번지 ,
3210000,폐업,서울특별시 서초구 서초동 1330-5번지 ,
3210000,폐업,서울특별시 서초구 서초동 1308-6번지 ,
3210000,폐업,서울특별시 서초구 내곡동 11-1번지 ,
3210000,폐업,서울특별시 서초구 서초동 1303-15번지 ,
3210000,폐업,서울특별시 서초구 서초동 1329-4번지 ,
3210000,폐업,서울특별시 서초구 반포동 747-12번지 ,
3210000,폐업,서울특별시 서초구 잠원동 6-1번지 ,
3210000,폐업,서울특별시 서초구 서초동 1601-10번지 ,서울특별시 서초구 서초중앙로5길 12 (서초동)
3210000,폐업,"서울특별시 서초구 서초동 1317-23번지 ,24 ",
3210000,폐업,서울특별시 서초구 서초동 1308-29번지 지하1층 ,
3220000,폐업,서울특별시 강남구 삼성동 143-1번지 ,
3210000,폐업,서울특별시 서초구 서초동 1303-37번지 ,
3210000,폐업,서울특별시 서초구 서초동 1303-40번지 ,
3210000,폐업,서울특별시 서초구 양재동 11-32번지 ,
3210000,폐업,서울특별시 서초구 잠원동 12-22번지 ,
3210000,폐업,서울특별시 서초구 서초동 1330-12번지 ,
3210000,폐업,서울특별시 서초구 서초동 1303-36번지 ,
3210000,폐업,서울특별시 서초구 서초동 1317-7번지 ,
3210000,폐업,서울특별시 서초구 서초동 1304-0번지 ,
3210000,폐업,서울특별시 서초구 잠원동 6-1번지 지상2층 ,
3220000,폐업,서울특별시 강남구 역삼동 720-23번지 ,
3210000,폐업,서울특별시 서초구 서초동 1318-8번지 ,
3210000,폐업,서울특별시 서초구 서초동 1327-13번지 ,
3210000,폐업,서울특별시 서초구 서초동 1330-20 지층1호 ,"서울특별시 서초구 강남대로53길 7 (서초동,지층1호)"
3210000,폐업,서울특별시 서초구 서초동 1337-11 ,서울특별시 서초구 효령로79길 23 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1308-1번지 ,
3210000,폐업,서울특별시 서초구 서초동 1308-13번지 ,
3210000,폐업,서울특별시 서초구 서초동 1309-5번지 ,
3210000,폐업,서울특별시 서초구 서초동 1329-6번지 ,
3210000,폐업,서울특별시 서초구 서초동 1330-20번지 나호 3층 ,"서울특별시 서초구 강남대로53길 7 (서초동,나호 3층)"
3210000,폐업,서울특별시 서초구 서초동 1309-0번지 ,
3210000,폐업,서울특별시 서초구 서초동 1309-2번지 ,
3210000,폐업,서울특별시 서초구 서초동 1307-27번지 ,
3220000,폐업,서울특별시 강남구 역삼동 826-21번지 지하2층 ,
3210000,폐업,서울특별시 서초구 서초동 1309-11번지 ,
3210000,폐업,서울특별시 서초구 서초동 1330-14번지 ,
3210000,폐업,"서울특별시 서초구 서초동 1309-9번지 ,10 ",
3210000,폐업,서울특별시 서초구 서초동 1337-18번지 ,
3210000,폐업,서울특별시 서초구 서초동 1585-18번지 지하1층 ,"서울특별시 서초구 효령로 259, 지하1층 (서초동)"
3210000,폐업,서울특별시 서초구 잠원동 12-22번지 3층동 ,
3210000,폐업,서울특별시 서초구 서초동 1309-2번지 ,
3210000,폐업,서울특별시 서초구 서초동 1339-1번지 1층 ,
3210000,폐업,서울특별시 서초구 서초동 1337-18번지 ,서울특별시 서초구 효령로79길 28 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1337-36번지 지하 1층 ,
3210000,폐업,서울특별시 서초구 서초동 1337-22번지 ,
3210000,폐업,"서울특별시 서초구 서초동 1330-10번지 (지하3,4호) ",
3210000,폐업,서울특별시 서초구 서초동 1304-5번지 ,
3210000,폐업,서울특별시 서초구 서초동 1676-4번지 ,
3210000,폐업,서울특별시 서초구 서초동 1588-1번지 (지하1층105호) ,
3210000,폐업,서울특별시 서초구 서초동 1338-16번지 지상2층 ,
3210000,폐업,서울특별시 서초구 서초동 1594-3번지 (지하 1층) ,서울특별시 서초구 효령로55길 39 (서초동)
3210000,폐업,서울특별시 서초구 반포동 748-4번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-14번지 ,
3210000,폐업,서울특별시 서초구 서초동 1303-14번지 ,서울특별시 서초구 사평대로56길 11-5 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1303-7번지 지하1층 ,"서울특별시 서초구 사평대로56길 3 (서초동,지하1층)"
3210000,폐업,"서울특별시 서초구 서초동 1582-6번지 ,7 ",
3210000,폐업,서울특별시 서초구 서초동 1588-1번지 지하1층 105호 ,
3210000,폐업,서울특별시 서초구 서초동 1329-6번지 지하1층 ,
3210000,폐업,서울특별시 서초구 서초동 1304-4번지 지하1층 ,
3210000,폐업,서울특별시 서초구 서초동 1337-18번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-17번지 ,
3210000,폐업,서울특별시 서초구 반포동 723-26번지 ,
3210000,폐업,서울특별시 서초구 내곡동 111번지 ,
3210000,폐업,서울특별시 서초구 서초동 1337-25번지 ,
3210000,폐업,서울특별시 서초구 서초동 1309-8번지 (지하1층) ,
3210000,폐업,서울특별시 서초구 서초동 1589-11번지 ,
3210000,폐업,서울특별시 서초구 서초동 1309-4번지 ,
3210000,폐업,서울특별시 서초구 서초동 1306-1번지 ,
3210000,폐업,서울특별시 서초구 서초동 1329-6번지 지하1층 ,
3210000,폐업,서울특별시 서초구 서초동 1330-14번지 ,서울특별시 서초구 서초대로78길 48 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1306번지 (지하 1층) ,서울특별시 서초구 강남대로65길 1 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1338-8번지 (지하1층) ,"서울특별시 서초구 효령로79길 1 (서초동,(지하1층))"
3210000,폐업,서울특별시 서초구 서초동 1306-8번지 ,
3210000,폐업,서울특별시 서초구 서초동 1602-6번지 ,
3210000,폐업,서울특별시 서초구 서초동 1589-12 ,서울특별시 서초구 반포대로14길 42 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1307-20번지 ,서울특별시 서초구 서초대로77길 25 (서초동)
3210000,폐업,"서울특별시 서초구 서초동 1337-18 호텔 비발디 1,2층 ","서울특별시 서초구 효령로79길 28, 호텔 비발디 1, 2층 (서초동)"
3210000,폐업,서울특별시 서초구 서초동 1337-18 호텔 비발디 ,"서울특별시 서초구 효령로79길 28, 호텔 비발디 3층 (서초동)"
3210000,폐업,서울특별시 서초구 서초동 1588-1 지하1층 105호,"서울특별시 서초구 반포대로14길 54, 지하1층 105호 (서초동)"
3210000,폐업,서울특별시 서초구 서초동 1338-8번지 ,서울특별시 서초구 효령로79길 1 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1588-5번지 ,
3210000,폐업,서울특별시 서초구 잠원동 12-22번지 ,
3210000,폐업,서울특별시 서초구 반포동 748-1번지 ,
3210000,폐업,서울특별시 서초구 반포동 722-21번지 ,
3210000,폐업,서울특별시 서초구 서초동 1309-8번지 ,서울특별시 서초구 강남대로69길 8 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1657-2 ,서울특별시 서초구 서초중앙로 124 (서초동)
3210000,폐업,서울특별시 서초구 서초동 1330-12번지 ,
